Anno,ISTAT_COD,PROVINCIA,COMUNE,ISTAT_RER,ISTAT_PROV,ISTAT_COM,LATITUDE,LONGITUDE,Abitanti,PP,CS,altro,C,E,CdR,R.S.A.,COM.DOM.,COM.COM.,Macro,Rifiuto1,Rifiuto2,EER,TOTALE(Kg)
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,350,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,350
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,3.079,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,3.079
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,466,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,466
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,107,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,107
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,91.412,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,91.412
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,1.138.630,,132.120,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,1.270.750
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,64.770,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,64.770
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,160.674,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,160.674
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,33.710,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,33.710
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,,28.820,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,28.820
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,,90,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Carta e cartone",200101,90
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,,766,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,"art.238,c.10,D.Lgs.152/06 - Imballaggi in materiali ferrosi",150104,766
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,310.877,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,310.877
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,,710,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,"art.238,c.10,D.Lgs.152/06 - Imballaggi in plastica",150102,710
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,24.727,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,24.727
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,,8,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Toner,"art.238,c.10,D.Lgs.152/06 - Cartucce e toner per stampa",080318,8
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,229,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,BATTERIE,200133,229
2022,08033006,PC,Borgonovo Val Tidone,08,033,006,"45,00775","9,46225",8.181,,,,,,199,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200134,199
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,322.420,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,322.420
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,514.470,,,,126.400,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,640.870
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,153.000,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,153.000
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,216.645,,,39.260,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,255.905
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,170.502,,,,5.930,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,176.432
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,183.570,69.724,,,22.370,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,275.664
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,103,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,103
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,100,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi metallici contenenti sostanze pericolose,150111,100
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,3.958,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,3.958
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,24.115,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,200136,24.115
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,220,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,220
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,6.600,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,6.600
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,200
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,2.650,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,2.650
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,2.956,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,2.956
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,899,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,899
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,189,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,189
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,9.360,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Altri rifiuti urbani indifferenziati non specificati altrimenti,200399,9.360
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,144.497,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,144.497
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,811.630,,396.460,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,1.208.090
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,81.880,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,81.880
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,227.515,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,227.515
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,36.270,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,36.270
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,15.726,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Imballaggi in materiali ferrosi,150104,15.726
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,,36.794,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,36.794
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,236.518,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,236.518
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,,934,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,"art.238,c.10,D.Lgs.152/06 - Imballaggi in plastica",150102,934
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,270,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,BATTERIE,200133,270
2022,08033007,PC,Cadeo,08,033,007,"44,97543","9,85065",6.010,,,,,,844,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200134,844
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,125.820,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,125.820
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,185.450,,,,,12.830,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,198.280
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,131.230,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,131.230
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,101.260,,,,5.300,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,106.560
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,58,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi metallici contenenti sostanze pericolose,150111,58
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,1.274,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,1.274
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,6.969,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,200136,6.969
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,60,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,60
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,1.910,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,1.910
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,1.300,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,1.300
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,955,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,955
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,263,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,263
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,74,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,74
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,25.905,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,25.905
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,460.250,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,460.250
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,38.840,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,38.840
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,65.202,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,65.202
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,,,,,12.310,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,12.310
2022,08033008,PC,Calendasco,08,033,008,"45,09132","9,6081",2.415,,77.050,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,77.050
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,262.710,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,262.710
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,200.440,,,,,302.310,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,502.750
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,147.900,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,147.900
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,51.600,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,51.600
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,25.340,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,25.340
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,187.010,,,,,48.860,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,235.870
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,44,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,44
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,133,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi metallici contenenti sostanze pericolose,150111,133
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,5.304,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,5.304
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,19.337,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,200136,19.337
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,200
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,6.130,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,6.130
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,800,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,800
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,1.900,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,1.900
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,3.281,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,3.281
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,378,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,378
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,7.610,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Pneumatici fuori uso da utenze domestiche,160103,7.610
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,277,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,277
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,110.140,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,110.140
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,779.360,,,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,779.360
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,17.830,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,17.830
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,31.760,,,268.978,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,300.738
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,32.840,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,32.840
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,,13.710,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,13.710
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,,3.996,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Carta e cartone",200101,3.996
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,,85.810,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,"art.238,c.10,D.Lgs.152/06 - Imballaggi in legno",150103,85.810
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,,180,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,"art.238,c.10,D.Lgs.152/06 - Imballaggi in materiali ferrosi",150104,180
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,80.150,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,80.150
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,,26.900,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,"art.238,c.10,D.Lgs.152/06 - Imballaggi misti",150106,26.900
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,2.906,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Tessili,Indumenti smessi e abbigliamento usato raccolto da Associazioni Volontariato,200110,2.906
2022,08033010,PC,Caorso,08,033,010,"45,05356","9,85552",4.723,,,,,,461,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Batterie e accumulatori,PILE,200134,461
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,573.000,,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Umido,Frazione organica umida domestica,200108,573.000
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,779.710,,,,317.680,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Verde,Scarti vegetali derivanti dalla manutenzione del verde,200201,1.097.390
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,203.780,,,,,3.120,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Carta e cartone,200101,206.900
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,128.315,,,57.820,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,Imballaggi in carta e cartone,150101,186.135
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,14.130,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Plastica,Imballaggi in plastica,150102,14.130
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,251.430,61.915,,,41.100,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Vetro,Imballaggi in vetro,150107,354.445
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,129,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi contenenti sostanze pericolose,150110,129
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,158,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Contenitori TFC,Imballaggi metallici contenenti sostanze pericolose,150111,158
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,6.256,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE pericolosi,200135,6.256
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,39.172,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE non pericolosi,200136,39.172
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,251,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE neon,200121,251
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,11.090,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Raee,RAEE con CFC,200123,11.090
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,500,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi commestibili,Oli e grassi commestibili,200125,500
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,2.200,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Oli e grassi minerali,Oli e grassi minerali,200126,2.200
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,4.949,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),"Vernici, inchiostri, adesivi e resine","Vernici, inchiostri, adesivi e resine pericolosi",200127,4.949
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,938,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Farmaci,Farmaci e medicinali scaduti non pericolosi,200132,938
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,201,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Altri rifiuti,Filtri dell'olio,160107,201
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,162.672,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,Legno,200138,162.672
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,541.660,,720,,,,,,,RIFIUTI URBANI INDIFFERENZIATI (DM 26/05/16),Rifiuti urbani non differenziati,Rifiuti urbani non differenziati,200301,542.380
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,62.840,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Spazzamento strade a recupero,Spazzamento strade avviato a recupero,200303,62.840
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,5.160,,,453.115,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Ingombranti a recupero,Rifiuti ingombranti avviato a recupero,200307,458.275
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,43.150,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Metalli ferrosi,Metalli ferrosi,200140,43.150
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,,85.685,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Carta e cartone,"art.238,c.10,D.Lgs.152/06 - Imballaggi in carta e cartone",150101,85.685
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,,,,,,2.213,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Legno,"art.238,c.10,D.Lgs.152/06 - Imballaggi in legno",150103,2.213
2022,08033011,PC,Carpaneto Piacentino,08,033,011,"44,89896","9,79682",7.687,,431.778,,,,,,,,RACCOLTA DIFFERENZIATA (DM 26/05/16),Multimateriale,Imballaggi misti (PLASTICA+FERRO+ALLUMINIO),150106,431.778
